OrderID,CustomerID,MenuItemID,OrderDate
69427,67,54,2021-01-16
69428,978,36,2021-06-24
69429,138,55,2021-01-09
69430,797,49,2021-05-23
69431,305,12,2021-03-11
69432,916,60,2021-06-19
69433,449,4,2021-10-10
69434,738,59,2021-10-12
69435,837,22,2021-09-20
69436,837,28,2021-12-26
69437,202,22,2021-11-03
69438,287,37,2021-11-11
69439,950,12,2021-03-14
69440,333,12,2021-07-02
69441,353,58,2021-10-13
69442,468,13,2021-02-27
69443,493,2,2021-08-03
69444,383,34,2021-05-08
69445,764,18,2021-05-03
69446,813,31,2021-09-28
69447,997,50,2021-09-27
69448,689,22,2021-03-30
69449,275,58,2021-04-12
69450,242,14,2021-05-14
69451,302,30,2021-01-07
69452,947,31,2021-08-08
69453,896,26,2021-03-31
69454,700,23,2021-09-06
69455,703,55,2021-07-30
69456,696,7,2021-06-21
69457,65,42,2021-06-11
69458,742,48,2021-12-09
69459,103,45,2021-03-06
69460,305,49,2021-09-21
69461,452,52,2021-12-06
69462,389,48,2021-02-11
69463,506,42,2021-10-03
69464,4,7,2021-10-14
69465,424,42,2021-08-29
69466,538,35,2021-04-13
69467,596,57,2021-04-02
69468,897,56,2021-11-04
69469,970,59,2021-10-16
69470,738,22,2021-08-17
69471,84,25,2021-03-29
69472,65,16,2021-04-12
69473,348,24,2021-08-08
69474,896,36,2021-08-03
69475,425,12,2021-02-23
69476,274,34,2021-11-06
69477,389,14,2021-02-23
69478,990,46,2021-09-14
69479,771,45,2021-01-23
69480,258,10,2021-11-06
69481,372,17,2021-12-16
69482,642,32,2021-03-30
69483,209,29,2021-03-06
69484,449,21,2021-03-04
69485,661,35,2021-02-21
69486,414,56,2021-11-20
69487,521,61,2021-05-17
69488,583,30,2021-12-01
69489,331,21,2021-01-05
69490,671,27,2021-03-16
69491,87,44,2021-01-06
69492,657,11,2021-09-01
69493,74,48,2021-07-25
69494,495,35,2021-09-17
69495,4,44,2021-03-19
69496,303,57,2021-10-22
69497,872,3,2021-12-25
69498,656,19,2021-05-06
69499,82,36,2021-07-18
69500,642,27,2021-02-22
69501,589,39,2021-02-04
69502,395,49,2021-09-24
69503,805,39,2021-04-21
69504,600,5,2021-11-16
69505,104,38,2021-06-03
69506,289,31,2021-06-29
69507,429,25,2021-06-13
69508,799,35,2021-11-01
69509,681,28,2021-02-15
69510,843,27,2021-06-30
69511,807,45,2021-08-18
69512,882,41,2021-01-31
69513,756,26,2021-12-14
69514,217,36,2021-03-20
69515,456,52,2021-03-19
69516,450,14,2021-05-14
69517,300,16,2021-12-24
69518,683,37,2021-05-16
69519,966,45,2021-06-21
69520,616,33,2021-05-19
69521,247,35,2021-01-30
69522,480,52,2021-11-24
69523,306,61,2021-07-16
69524,571,23,2021-05-08
69525,310,56,2021-01-30
69526,55,11,2021-10-25
69527,952,11,2021-06-12
69528,16,5,2021-03-09
69529,729,33,2021-07-03
69530,535,60,2021-05-27
69531,462,15,2021-06-14
69532,227,50,2021-11-13
69533,341,52,2021-10-20
69534,566,56,2021-12-13
69535,690,60,2021-12-31
69536,706,61,2021-10-24
69537,618,31,2021-07-27
69538,67,44,2021-04-15
69539,710,24,2021-08-08
69540,194,34,2021-10-03
69541,884,30,2021-11-13
69542,882,14,2021-10-08
69543,156,55,2021-10-06
69544,349,10,2021-09-16
69545,171,23,2021-03-23
69546,139,30,2021-03-05
69547,980,48,2021-05-01
69548,147,54,2021-08-18
69549,227,15,2021-09-04
69550,783,56,2021-07-30
69551,966,24,2021-06-29
69552,679,42,2021-08-20
69553,922,12,2021-09-13
69554,217,24,2021-12-29
69555,839,16,2021-06-06
69556,528,47,2021-03-13
69557,646,60,2021-02-02
69558,821,38,2021-12-26
69559,563,37,2021-07-08
69560,129,56,2021-08-14
69561,512,18,2021-09-14
69562,244,58,2021-03-29
69563,310,23,2021-02-19
69564,177,18,2021-05-28
69565,673,9,2021-06-21
69566,589,7,2021-02-05
69567,761,47,2021-01-13
69568,150,49,2021-10-25
69569,364,61,2021-01-14
69570,19,55,2021-04-15
69571,681,20,2021-10-17
69572,845,46,2021-10-13
69573,622,57,2021-11-03
69574,230,54,2021-02-08
69575,515,29,2021-06-19
69576,749,32,2021-03-01
69577,136,8,2021-04-03
69578,594,31,2021-04-05
69579,956,43,2021-09-27
69580,134,49,2021-06-04
69581,795,38,2021-08-19
69582,890,19,2021-05-28
69583,215,27,2021-01-21
69584,591,35,2021-04-29
69585,578,18,2021-08-10
69586,587,16,2021-12-07
69587,429,9,2021-05-13
69588,860,61,2021-12-02
69589,318,48,2021-11-05
69590,227,60,2021-10-16
69591,204,15,2021-04-18
69592,485,58,2021-09-19
69593,224,41,2021-10-11
69594,628,26,2021-07-24
69595,126,54,2021-06-21
69596,250,37,2021-04-28
69597,352,19,2021-05-08
69598,371,36,2021-12-25
69599,604,60,2021-07-19
69600,270,35,2021-11-24
69601,836,54,2021-03-09
69602,136,14,2021-12-12
69603,914,54,2021-12-31
69604,380,20,2021-02-25
69605,44,21,2021-09-21
69606,718,22,2021-05-03
69607,989,1,2021-04-26
69608,603,14,2021-04-24
69609,581,6,2021-03-02
69610,618,29,2021-07-28
69611,551,45,2021-09-08
69612,12,54,2021-07-24
69613,498,29,2021-06-29
69614,488,20,2021-01-11
69615,350,24,2021-11-05
69616,954,6,2021-09-24
69617,184,16,2021-12-03
69618,675,37,2021-11-13
69619,204,29,2021-12-21
69620,529,11,2021-10-15
69621,241,28,2021-09-25
69622,876,58,2021-10-30
69623,451,13,2021-09-22
69624,820,54,2021-08-17
69625,32,27,2021-09-17
69626,108,32,2021-04-16
69627,98,13,2021-09-15
69628,487,29,2021-10-09
69629,702,20,2021-01-12
69630,218,35,2021-07-08
69631,349,30,2021-12-24
69632,266,33,2021-09-06
69633,648,43,2021-05-25
69634,439,15,2021-12-05
69635,725,37,2021-02-19
69636,836,40,2021-02-22
69637,830,58,2021-02-28
69638,584,16,2021-02-22
69639,555,49,2021-11-19
69640,403,59,2021-03-08
69641,490,28,2021-04-21
69642,619,49,2021-12-18
69643,71,25,2021-09-25
69644,825,13,2021-04-29
69645,295,5,2021-05-15
69646,458,2,2021-10-26
69647,34,11,2021-01-13
69648,815,49,2021-07-27
69649,808,9,2021-11-23
69650,403,38,2021-08-13
69651,949,21,2021-03-12
69652,410,27,2021-05-31
69653,163,4,2021-03-03
69654,37,52,2021-07-22
69655,970,33,2021-05-03
69656,611,12,2021-09-27
69657,139,18,2021-10-15
69658,170,21,2021-05-26
69659,297,12,2021-12-05
69660,672,54,2021-03-05
69661,277,19,2021-04-21
69662,835,57,2021-08-29
69663,229,43,2021-06-14
69664,7,49,2021-10-15
69665,834,23,2021-05-19
69666,237,42,2021-02-15
69667,190,29,2021-07-13
69668,247,1,2021-04-12
69669,286,28,2021-02-05
69670,943,31,2021-07-08
69671,62,51,2021-09-05
69672,8,42,2021-09-14
69673,480,1,2021-01-29
69674,990,22,2021-02-20
69675,577,37,2021-07-18
69676,611,28,2021-12-02
69677,961,25,2021-06-18
69678,586,60,2021-03-11
69679,363,47,2021-12-27
69680,281,44,2021-07-20
69681,676,48,2021-12-28
69682,819,60,2021-10-06
69683,297,14,2021-09-13
69684,582,5,2021-03-15
69685,95,61,2021-06-03
69686,561,53,2021-06-26
69687,409,59,2021-04-28
69688,813,8,2021-09-19
69689,322,36,2021-08-21
69690,494,47,2021-06-16
69691,677,2,2021-01-16
69692,859,18,2021-03-09
69693,742,50,2021-07-29
69694,647,36,2021-03-24
69695,491,20,2021-02-28
69696,518,3,2021-09-10
69697,334,51,2021-01-10
69698,479,30,2021-04-10
69699,799,25,2021-02-25
69700,458,37,2021-06-15
69701,462,24,2021-01-26
69702,628,40,2021-08-20
69703,443,23,2021-06-13
69704,748,28,2021-06-11
69705,84,43,2021-07-30
69706,554,31,2021-07-22
69707,236,42,2021-12-27
69708,744,16,2021-05-02
69709,436,19,2021-07-31
69710,789,15,2021-02-22
69711,140,5,2021-11-29
69712,920,9,2021-01-04
69713,359,27,2021-06-29
69714,49,24,2021-04-22
69715,14,8,2021-10-24
69716,582,12,2021-09-03
69717,789,55,2021-07-05
69718,776,3,2021-10-27
69719,79,21,2021-06-04
69720,721,3,2021-08-22
69721,703,5,2021-04-08
69722,943,25,2021-03-19
69723,207,28,2021-04-26
69724,993,47,2021-11-05
69725,457,39,2021-06-07
69726,137,28,2021-04-23
69727,141,7,2021-04-29
69728,924,35,2021-04-06
69729,215,45,2021-02-02
69730,504,18,2021-01-20
69731,204,22,2021-12-20
69732,55,19,2021-05-23
69733,513,53,2021-10-21
69734,881,36,2021-05-14
69735,15,50,2021-08-26
69736,453,14,2021-09-02
69737,569,13,2021-09-26
69738,866,44,2021-11-10
69739,40,55,2021-06-25
69740,766,41,2021-07-07
69741,200,23,2021-06-01
69742,608,11,2021-03-13
69743,397,30,2021-10-20
69744,885,26,2021-12-13
69745,1000,20,2021-08-28
69746,991,1,2021-01-11
69747,154,32,2021-08-18
69748,521,51,2021-08-07
69749,277,44,2021-04-30
69750,721,30,2021-09-18
69751,70,42,2021-09-17
69752,763,43,2021-08-16
69753,736,5,2021-03-19
69754,575,61,2021-09-28
69755,731,29,2021-03-23
69756,479,42,2021-11-23
69757,943,33,2021-12-18
69758,839,46,2021-05-13
69759,724,14,2021-01-04
69760,454,58,2021-10-18
69761,890,60,2021-06-03
69762,256,25,2021-11-09
69763,98,41,2021-09-14
69764,9,50,2021-07-17
69765,828,59,2021-10-08
69766,821,35,2021-09-13
69767,437,54,2021-01-08
69768,893,18,2021-09-11
69769,348,39,2021-11-19
69770,58,51,2021-08-26
69771,650,17,2021-01-19
69772,672,60,2021-08-01
69773,566,14,2021-01-12
69774,67,47,2021-08-17
69775,496,53,2021-02-24
69776,471,46,2021-04-28
69777,648,34,2021-06-27
69778,751,19,2021-10-16
69779,13,22,2021-10-04
69780,940,30,2021-03-17
69781,130,26,2021-11-11
69782,28,18,2021-06-24
69783,83,30,2021-12-31
69784,231,51,2021-03-18
69785,9,13,2021-02-07
69786,295,53,2021-07-09
69787,786,61,2021-03-23
69788,375,61,2021-11-29
69789,525,31,2021-04-21
69790,29,6,2021-09-10
69791,75,31,2021-03-24
69792,759,47,2021-12-25
69793,932,4,2021-12-03
69794,836,60,2021-01-17
69795,153,59,2021-08-29
69796,80,50,2021-11-26
69797,950,9,2021-07-23
69798,374,46,2021-02-22
69799,404,21,2021-08-10
69800,520,38,2021-07-23
69801,888,36,2021-01-08
69802,184,2,2021-02-28
69803,920,40,2021-07-28
69804,119,30,2021-08-14
69805,5,7,2021-07-31
69806,661,36,2021-10-16
69807,813,55,2021-07-16
69808,474,26,2021-02-20
69809,901,50,2021-12-20
69810,488,49,2021-10-19
69811,558,13,2021-02-21
69812,228,25,2021-08-03
69813,880,57,2021-12-26
69814,947,51,2021-01-04
69815,535,20,2021-05-22
69816,932,43,2021-08-19
69817,165,61,2021-02-21
69818,114,20,2021-06-15
69819,642,3,2021-01-28
69820,906,32,2021-03-03
69821,603,31,2021-10-29
69822,588,46,2021-02-02
69823,50,33,2021-07-28
69824,92,42,2021-10-19
69825,163,45,2021-07-09
69826,462,17,2021-01-10
69827,227,51,2021-04-09
69828,145,13,2021-12-01
69829,694,26,2021-10-18
69830,229,17,2021-06-05
69831,685,8,2021-06-17
69832,436,34,2021-06-02
69833,3,31,2021-12-01
69834,901,11,2021-12-18
69835,321,12,2021-04-25
69836,945,5,2021-11-02
69837,435,59,2021-03-20
69838,577,42,2021-09-19
69839,226,15,2021-04-03
69840,102,45,2021-12-29
69841,475,7,2021-07-30
69842,64,31,2021-05-25
69843,933,19,2021-05-13
69844,261,14,2021-11-04
69845,980,60,2021-10-09
69846,420,49,2021-11-11
69847,856,42,2021-10-06
69848,85,49,2021-09-28
69849,930,43,2021-09-09
69850,935,23,2021-06-21
69851,762,44,2021-04-13
69852,781,5,2021-12-04
69853,958,58,2021-11-05
69854,291,35,2021-01-28
69855,804,27,2021-10-16
69856,410,18,2021-03-16
69857,560,5,2021-04-24
69858,248,1,2021-05-01
69859,877,26,2021-06-13
69860,42,59,2021-09-06
69861,678,56,2021-05-21
69862,476,24,2021-11-14
69863,51,53,2021-03-17
69864,99,11,2021-08-18
69865,362,1,2021-06-14
69866,628,59,2021-08-19
69867,540,4,2021-08-03
69868,967,24,2021-09-21
69869,166,6,2021-08-07
69870,918,34,2021-10-29
69871,813,42,2021-01-10
69872,360,44,2021-08-31
69873,232,38,2021-07-17
69874,537,13,2021-12-26
69875,740,28,2021-05-21
69876,309,27,2021-11-08
69877,379,23,2021-10-04
69878,227,24,2021-12-23
69879,241,8,2021-10-14
69880,501,15,2021-03-23
69881,24,5,2021-04-13
69882,825,57,2021-05-01
69883,297,32,2021-05-16
69884,414,1,2021-10-25
69885,841,5,2021-10-20
69886,625,26,2021-10-06
69887,131,53,2021-01-25
69888,422,27,2021-09-01
69889,767,28,2021-04-25
69890,933,14,2021-09-25
69891,180,44,2021-09-06
69892,114,46,2021-10-12
69893,294,57,2021-11-01
69894,100,53,2021-12-15
69895,888,14,2021-06-05
69896,788,44,2021-04-06
69897,69,20,2021-11-21
69898,895,23,2021-07-05
69899,352,49,2021-02-03
69900,244,3,2021-06-03
69901,391,38,2021-10-18
69902,872,8,2021-07-09
69903,806,8,2021-12-03
69904,204,57,2021-04-15
69905,60,23,2021-07-09
69906,890,8,2021-10-13
69907,960,57,2021-05-13
69908,142,52,2021-01-05
69909,468,25,2021-04-28
69910,710,2,2021-12-10
69911,12,56,2021-01-09
69912,467,43,2021-12-29
69913,109,3,2021-07-22
69914,442,26,2021-03-31
69915,144,37,2021-11-10
69916,402,57,2021-02-22
69917,429,33,2021-09-07
69918,471,55,2021-09-05
69919,235,9,2021-07-26
69920,864,25,2021-03-13
69921,207,36,2021-04-06
69922,896,31,2021-08-18
69923,5,54,2021-05-25
69924,191,37,2021-04-03
69925,248,43,2021-09-01
69926,92,33,2021-07-18
69927,157,35,2021-08-09
69928,423,53,2021-04-09
69929,540,25,2021-08-02
69930,461,34,2021-10-30
69931,21,55,2021-06-11
69932,57,47,2021-10-31
69933,172,23,2021-04-04
69934,731,17,2021-09-20
69935,514,16,2021-03-04
69936,807,21,2021-07-26
69937,750,36,2021-02-24
69938,705,24,2021-02-22
69939,774,40,2021-06-25
69940,122,1,2021-04-29
69941,236,14,2021-05-04
69942,990,50,2021-06-13
69943,856,10,2021-08-19
69944,44,31,2021-12-31
69945,457,5,2021-06-25
69946,919,13,2021-04-20
69947,114,35,2021-10-20
69948,304,21,2021-01-14
69949,268,17,2021-10-16
69950,261,52,2021-05-17
69951,313,37,2021-11-28
69952,250,7,2021-03-10
69953,399,30,2021-06-20
69954,519,46,2021-09-22
69955,87,48,2021-01-31
69956,604,49,2021-06-21
69957,11,59,2021-02-12
69958,559,27,2021-11-18
69959,9,7,2021-01-02
69960,913,38,2021-01-10
69961,483,11,2021-04-30
69962,922,46,2021-06-08
69963,899,15,2021-02-26
69964,387,36,2021-03-08
69965,741,55,2021-02-10
69966,315,54,2021-07-04
69967,988,44,2021-01-30
69968,75,34,2021-09-26
69969,11,23,2021-08-11
69970,503,3,2021-11-10
69971,787,12,2021-03-24
69972,947,30,2021-02-10
69973,666,1,2021-10-22
69974,421,47,2021-05-01
69975,825,55,2021-04-24
69976,135,6,2021-02-22
69977,794,9,2021-02-21
69978,165,31,2021-10-27
69979,605,43,2021-12-21
69980,393,44,2021-03-10
69981,78,59,2021-10-22
69982,208,8,2021-01-03
69983,713,13,2021-07-17
69984,217,16,2021-11-26
69985,556,42,2021-02-20
69986,207,18,2021-03-02
69987,960,46,2021-01-12
69988,271,12,2021-04-30
69989,719,11,2021-01-26
69990,640,19,2021-05-02
69991,380,18,2021-03-02
69992,613,20,2021-01-01
69993,796,39,2021-09-05
69994,874,44,2021-11-02
69995,463,9,2021-06-26
69996,510,7,2021-03-08
69997,392,25,2021-03-30
69998,194,4,2021-10-07
69999,844,60,2021-04-13
70000,570,50,2021-02-27
70001,178,11,2021-05-16
70002,136,26,2021-06-25
70003,686,23,2021-09-21
70004,674,34,2021-10-25
70005,709,23,2021-05-30
70006,116,59,2021-07-09
70007,693,41,2021-12-15
70008,98,39,2021-04-24
70009,528,60,2021-02-19
70010,998,33,2021-08-13
70011,826,18,2021-04-03
70012,944,15,2021-05-25
70013,474,45,2021-07-13
70014,889,17,2021-05-27
70015,251,17,2021-07-11
70016,939,27,2021-02-11
70017,249,30,2021-12-26
70018,863,15,2021-12-21
70019,598,22,2021-12-21
70020,35,22,2021-03-05
70021,857,5,2021-11-10
70022,733,49,2021-09-04
70023,947,16,2021-08-12
70024,703,38,2021-02-09
70025,248,24,2021-06-09
70026,271,24,2021-08-16
70027,323,10,2021-05-20
70028,65,3,2021-04-15
70029,2,56,2021-12-03
70030,141,10,2021-09-26
70031,38,49,2021-03-12
70032,577,38,2021-03-23
70033,252,35,2021-03-31
70034,270,24,2021-09-17
70035,905,17,2021-09-10
70036,60,35,2021-09-26
70037,672,48,2021-11-20
70038,640,41,2021-02-10
70039,773,22,2021-11-14
70040,159,54,2021-09-03
70041,747,48,2021-02-28
70042,912,10,2021-02-08
70043,936,35,2021-04-20
70044,749,60,2021-05-23
70045,321,40,2021-02-02
70046,758,9,2021-01-08
70047,970,12,2021-07-04
70048,151,61,2021-05-13
70049,666,12,2021-01-06
70050,210,57,2021-01-23
70051,627,2,2021-04-03
70052,113,51,2021-11-11
70053,452,34,2021-10-07
70054,983,12,2021-09-02
70055,280,19,2021-10-19
70056,407,22,2021-07-24
70057,876,14,2021-02-04
70058,363,25,2021-12-19
70059,61,3,2021-09-19
70060,926,26,2021-09-26
70061,57,16,2021-10-06
70062,817,18,2021-07-31
70063,922,47,2021-05-06
70064,901,21,2021-03-10
70065,235,15,2021-09-01
70066,412,49,2021-07-03
70067,78,14,2021-12-24
70068,579,35,2021-05-04
70069,412,37,2021-04-22
70070,405,55,2021-08-22
70071,729,9,2021-08-03
70072,516,5,2021-02-12
70073,576,34,2021-01-10
70074,179,43,2021-05-23
70075,648,29,2021-12-23
70076,855,1,2021-08-01
70077,23,36,2021-03-17
70078,50,43,2021-10-15
70079,451,53,2021-12-14
70080,718,25,2021-11-21
70081,234,57,2021-02-03
70082,320,43,2021-11-20
70083,314,57,2021-06-26
70084,289,41,2021-08-21
70085,382,61,2021-03-08
70086,444,14,2021-11-21
70087,32,11,2021-08-30
70088,633,9,2021-11-24
70089,502,58,2021-11-12
70090,430,25,2021-05-26
70091,734,58,2021-01-09
70092,439,42,2021-04-27
70093,256,6,2021-04-08
70094,473,61,2021-10-16
70095,942,55,2021-07-22
70096,458,11,2021-08-14
70097,786,1,2021-05-01
70098,783,9,2021-01-24
70099,530,2,2021-02-07
70100,335,36,2021-05-05
70101,321,1,2021-01-02
70102,663,5,2021-06-15
70103,760,9,2021-01-13
70104,635,29,2021-09-08
70105,281,46,2021-11-04
70106,193,28,2021-08-04
70107,234,5,2021-08-22
70108,907,5,2021-09-09
70109,57,4,2021-09-08
70110,741,28,2021-06-08
70111,114,25,2021-08-10
70112,939,14,2021-02-05
70113,751,56,2021-01-02
70114,97,5,2021-08-10
70115,465,49,2021-08-31
70116,633,33,2021-06-05
70117,30,42,2021-02-24
70118,702,31,2021-05-03
70119,140,46,2021-02-09
70120,504,61,2021-09-18
70121,697,12,2021-12-09
70122,995,24,2021-09-07
70123,296,12,2021-10-24
70124,397,6,2021-06-10
70125,206,3,2021-05-18
70126,651,53,2021-04-20
70127,224,31,2021-11-27
70128,840,40,2021-10-09
70129,302,18,2021-02-10
70130,63,8,2021-05-24
70131,767,7,2021-07-29
70132,276,32,2021-12-31
70133,100,29,2021-11-04
70134,203,20,2021-03-17
70135,797,36,2021-03-16
70136,478,10,2021-05-08
70137,425,22,2021-03-24
70138,348,49,2021-11-27
70139,905,16,2021-11-06
70140,396,39,2021-03-29
70141,551,46,2021-03-22
70142,222,60,2021-08-16
70143,855,8,2021-06-24
70144,992,49,2021-07-09
70145,44,4,2021-11-01
70146,947,2,2021-11-14
70147,423,6,2021-11-18
70148,57,18,2021-08-25
70149,419,53,2021-01-19
70150,446,4,2021-06-02
70151,934,35,2021-09-09
70152,943,55,2021-10-05
70153,712,31,2021-12-17
70154,263,2,2021-09-08
70155,699,10,2021-01-11
70156,843,10,2021-12-18
70157,745,15,2021-07-25
70158,521,46,2021-03-02
70159,9,6,2021-11-08
70160,662,11,2021-06-14
70161,42,41,2021-09-25
70162,212,1,2021-12-06
70163,737,60,2021-10-27
70164,731,23,2021-04-27
70165,906,35,2021-08-06
70166,634,18,2021-02-09
70167,74,6,2021-10-25
70168,301,57,2021-08-15
70169,209,41,2021-08-24
70170,115,33,2021-08-19
70171,949,26,2021-08-30
70172,281,39,2021-05-31
70173,30,12,2021-05-22
70174,155,16,2021-03-16
70175,995,31,2021-06-20
70176,311,42,2021-12-06
70177,595,28,2021-03-24
70178,286,58,2021-08-09
70179,855,9,2021-03-26
70180,167,59,2021-09-16
70181,689,56,2021-10-02
70182,459,54,2021-10-09
70183,423,18,2021-10-05
70184,868,31,2021-01-22
70185,992,11,2021-11-19
70186,545,19,2021-04-06
70187,515,1,2021-08-01
70188,321,13,2021-10-07
70189,440,48,2021-09-25
70190,16,52,2021-04-17
70191,929,31,2021-10-06
70192,541,9,2021-06-26
70193,744,52,2021-05-01
70194,834,14,2021-07-19
70195,469,55,2021-03-10
70196,967,57,2021-06-14
70197,425,41,2021-10-31
70198,576,30,2021-04-27
70199,353,31,2021-04-08
70200,326,51,2021-02-10
70201,746,1,2021-07-05
70202,469,21,2021-12-16
70203,423,9,2021-02-21
70204,689,20,2021-11-05
70205,679,2,2021-04-13
70206,113,34,2021-04-30
70207,643,59,2021-02-13
70208,442,28,2021-10-07
70209,135,38,2021-05-31
70210,280,1,2021-06-23
70211,87,50,2021-05-29
70212,762,36,2021-11-02
70213,803,53,2021-08-07
70214,952,42,2021-03-13
70215,172,39,2021-07-21
70216,925,21,2021-02-11
70217,66,22,2021-06-20
70218,687,25,2021-04-25
70219,296,61,2021-11-15
70220,839,16,2021-02-04
70221,676,50,2021-04-22
70222,688,35,2021-08-31
70223,921,1,2021-12-03
70224,229,21,2021-02-22
70225,289,50,2021-02-05
70226,924,51,2021-05-08
70227,509,15,2021-08-01
70228,433,53,2021-08-09
70229,711,40,2021-01-12
70230,975,22,2021-04-30
70231,468,13,2021-12-31
70232,508,34,2021-11-28
70233,885,3,2021-02-27
70234,674,38,2021-06-27
70235,74,44,2021-04-27
70236,607,32,2021-09-17
70237,660,40,2021-07-09
70238,559,50,2021-06-21
70239,283,33,2021-01-19
70240,420,19,2021-01-06
70241,903,4,2021-12-14
70242,140,20,2021-02-19
70243,256,12,2021-04-29
70244,794,14,2021-09-29
70245,707,57,2021-02-28
70246,18,43,2021-01-09
70247,270,55,2021-08-05
70248,508,46,2021-08-02
70249,229,40,2021-03-23
70250,450,49,2021-12-07
70251,182,42,2021-11-06
70252,562,11,2021-02-26
70253,319,31,2021-07-04
70254,153,42,2021-08-08
70255,88,29,2021-06-27
70256,884,46,2021-09-02
70257,580,34,2021-07-02
70258,660,10,2021-11-12
70259,243,52,2021-01-09
70260,347,21,2021-05-19
70261,27,44,2021-10-10
70262,899,26,2021-09-16
70263,650,30,2021-08-03
70264,584,29,2021-03-30
70265,157,13,2021-06-12
70266,805,42,2021-05-24
70267,128,16,2021-03-19
70268,880,11,2021-01-12
70269,858,42,2021-01-19
70270,994,15,2021-08-18
70271,603,49,2021-02-12
70272,960,33,2021-08-26
70273,964,14,2021-04-01
70274,528,19,2021-04-23
70275,502,23,2021-01-12
70276,737,17,2021-07-25
70277,605,13,2021-06-24
70278,57,46,2021-12-26
70279,925,24,2021-07-20
70280,872,33,2021-12-17
70281,689,33,2021-06-13
70282,789,41,2021-04-11
70283,485,8,2021-07-11
70284,668,41,2021-11-26
70285,123,35,2021-08-13
70286,48,11,2021-12-23
70287,818,52,2021-11-16
70288,571,34,2021-10-18
70289,694,7,2021-04-15
70290,697,16,2021-08-24
70291,820,2,2021-04-29
70292,20,18,2021-03-30
70293,666,44,2021-11-29
70294,383,2,2021-06-08
70295,995,5,2021-01-04
70296,491,4,2021-02-03
70297,295,39,2021-11-02
70298,723,13,2021-12-21
70299,902,58,2021-10-07
70300,722,19,2021-04-03
70301,720,33,2021-02-21
70302,259,28,2021-04-06
70303,442,57,2021-11-10
70304,32,30,2021-03-12
70305,794,6,2021-02-24
70306,400,41,2021-02-13
70307,621,32,2021-07-08
70308,858,1,2021-01-20
70309,774,38,2021-01-07
70310,462,3,2021-11-26
70311,827,47,2021-08-14
70312,933,19,2021-03-20
70313,753,36,2021-01-21
70314,174,47,2021-11-15
70315,447,23,2021-07-14
70316,941,53,2021-02-23
70317,223,35,2021-12-17
70318,957,56,2021-06-24
70319,507,8,2021-04-13
70320,874,7,2021-06-02
70321,426,1,2021-10-28
70322,149,39,2021-01-06
70323,179,54,2021-03-27
70324,446,44,2021-03-15
70325,480,56,2021-04-25
70326,203,44,2021-01-28
70327,936,54,2021-09-06
70328,45,60,2021-01-03
70329,470,59,2021-06-17
70330,234,55,2021-11-12
70331,213,44,2021-05-31
70332,422,53,2021-03-13
70333,822,41,2021-05-09
70334,471,48,2021-01-10
70335,489,18,2021-12-08
70336,227,36,2021-01-11
70337,226,47,2021-09-18
70338,490,49,2021-03-31
70339,398,4,2021-08-07
70340,184,18,2021-11-24
70341,137,10,2021-05-27
70342,117,30,2021-08-24
70343,162,54,2021-05-21
70344,736,16,2021-03-07
70345,334,34,2021-12-19
70346,761,10,2021-03-26
70347,375,36,2021-02-01
70348,79,22,2021-01-22
70349,229,38,2021-09-24
70350,423,7,2021-10-14
70351,182,47,2021-07-15
70352,477,36,2021-04-11
70353,113,49,2021-12-29
70354,292,5,2021-10-07
70355,608,48,2021-09-23
70356,666,54,2021-12-20
70357,120,29,2021-11-12
70358,602,60,2021-11-25
70359,333,12,2021-01-09
70360,54,10,2021-12-11
70361,453,43,2021-01-14
70362,777,52,2021-05-13
70363,505,16,2021-11-25
70364,596,6,2021-12-22
70365,682,22,2021-10-31
70366,495,50,2021-10-01
70367,903,19,2021-03-12
70368,238,3,2021-12-11
70369,614,41,2021-01-30
70370,466,35,2021-01-12
70371,138,54,2021-11-30
70372,541,47,2021-06-24
70373,847,51,2021-01-21
70374,760,41,2021-08-24
70375,828,13,2021-11-02
70376,945,9,2021-05-26
70377,479,19,2021-08-25
70378,889,29,2021-10-04
70379,897,48,2021-01-25
70380,347,33,2021-10-02
70381,557,45,2021-02-01
70382,987,59,2021-05-19
70383,397,60,2021-11-29
70384,304,1,2021-05-12
70385,127,25,2021-09-10
70386,908,53,2021-01-28
70387,990,45,2021-12-06
70388,148,52,2021-05-07
70389,709,19,2021-07-19
70390,333,35,2021-02-21
70391,72,21,2021-06-28
70392,124,18,2021-04-09
70393,680,35,2021-03-30
70394,996,25,2021-07-12
70395,173,15,2021-06-19
70396,23,19,2021-05-05
70397,733,32,2021-09-16
70398,570,39,2021-04-05
70399,783,49,2021-02-02
70400,231,36,2021-04-21
70401,668,5,2021-08-03
70402,480,56,2021-11-24
70403,669,52,2021-01-08
70404,435,59,2021-07-08
70405,342,51,2021-12-25
70406,214,54,2021-05-14
70407,683,35,2021-01-21
70408,963,37,2021-01-16
70409,659,5,2021-02-22
70410,503,45,2021-05-14
70411,978,16,2021-01-18
70412,898,3,2021-05-24
70413,760,38,2021-11-18
70414,631,17,2021-05-27
70415,916,31,2021-04-07
70416,810,22,2021-04-03
70417,751,1,2021-09-05
70418,445,16,2021-01-18
70419,983,55,2021-10-30
70420,780,39,2021-06-20
70421,290,15,2021-12-11
70422,470,42,2021-10-19
70423,594,51,2021-04-01
70424,794,16,2021-08-08
